Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC55,OUT045,549.0060632
FDE44,OUT018,664.0822416
NCN26,OUT018,1666.292316
FDC11,OUT049,1213.258535
FDV24,OUT035,2163.81872
FDR40,OUT019,193.8906491
NCQ17,OUT049,2251.272577
FDC46,OUT045,2648.206335
NCM18,OUT046,951.3936476
FDK16,OUT046,1403.790016
FDI28,OUT017,1182.94264
FDS11,OUT018,3435.506274
DRD13,OUT046,955.4047521
FDL36,OUT035,1239.932813
FDI27,OUT013,684.9616593
FDJ53,OUT019,240.0179555
FDS44,OUT045,3464.325501
FDE28,OUT046,3464.325501
FDQ33,OUT018,2172.260581
FDB37,OUT017,3464.325501
FDQ31,OUT045,1211.239185
NCQ05,OUT046,2172.260581
FDE10,OUT013,1844.330356
FDF38,OUT017,555.0202692
FDE50,OUT019,455.9315556
DRG37,OUT010,370.3335968
NCH06,OUT049,3461.959315
FDY14,OUT045,3470.557441
FDO27,OUT017,1404.196809
FDQ19,OUT049,3459.71121
FDZ26,OUT019,500.1239318
FDN51,OUT013,3468.484352
FDK20,OUT035,1755.416324
FDD40,OUT018,2657.383379
DRI25,OUT018,761.8806332
FDH56,OUT017,1672.199231
FDI36,OUT027,5338.71956
DRH11,OUT018,761.8806332
NCV18,OUT017,1202.733633
DRI01,OUT049,2578.238132
DRE48,OUT049,2697.394856
FDS51,OUT035,773.4313176
FDM38,OUT017,713.1255424
FDB60,OUT027,5183.891054
FDY58,OUT035,3462.6249
FDY22,OUT045,2007.985451
FDF11,OUT027,5614.25119
FDZ51,OUT035,1403.219923
FDQ45,OUT017,2639.181861
FDF17,OUT035,2659.295282
NCF31,OUT027,3337.415619
FDA37,OUT013,1767.070156
FDO51,OUT046,575.64997
FDF34,OUT013,2663.172271
FDD57,OUT018,1396.453981
FDO37,OUT046,3464.325501
FDR49,OUT049,696.3268872
FDS39,OUT049,1954.446482
FDI48,OUT027,1520.34557
DRM35,OUT049,2590.262454
FDV57,OUT035,2625.739307
FDZ55,OUT013,2380.21867
FDI28,OUT035,1178.506131
FDS21,OUT045,949.9335761
FDT34,OUT013,1461.359766
DRI25,OUT035,765.8207213
FDT47,OUT010,163.9906087
DRH39,OUT045,1110.029932
NCD54,OUT045,2160.401153
FDU16,OUT027,2146.170597
NCW29,OUT045,1827.210422
FDV25,OUT027,5530.627678
FDM56,OUT035,1503.727042
FDZ04,OUT027,1800.457722
FDG59,OUT019,66.77225
FDI56,OUT045,1242.831576
FDS33,OUT035,1229.158952
FDC23,OUT049,2578.238132
FDT11,OUT049,2648.206335
FDG17,OUT045,3464.325501
FDZ44,OUT045,1682.21202
FDJ52,OUT013,2313.341871
DRI23,OUT046,2282.381641
DRE15,OUT010,162.2584895
NCF07,OUT013,1459.181721
NCR29,OUT049,767.0243259
FDE44,OUT019,85.8267653
FDT23,OUT035,1180.918231
NCG06,OUT017,3468.186999
NCU41,OUT010,507.6462702
FDH46,OUT017,1460.983156
FDV31,OUT013,2582.074565
NCT41,OUT027,3372.053005
FDE22,OUT027,3617.965265
FDC26,OUT045,1504.747652
DRF51,OUT017,547.4864394
NCY53,OUT019,248.0612346
FDY21,OUT017,2668.318529
FDL27,OUT013,950.0594073
FDZ34,OUT049,2657.383379
NCF43,OUT010,271.0372035
FDC21,OUT035,1468.891539
FDL26,OUT013,2200.194535
FDT25,OUT010,231.0555715
NCR30,OUT046,1107.455416
DRL23,OUT019,231.9341894
NCR05,OUT049,2668.318529
NCE19,OUT018,759.8467289
FDY07,OUT035,580.5181045
FDB10,OUT017,3462.6249
FDP57,OUT013,1458.178636
FDU48,OUT019,268.9518705
FDH48,OUT035,1205.649282
FDO33,OUT035,1667.047813
NCU29,OUT045,2160.401153
FDW35,OUT046,570.584409
FDH05,OUT010,505.0362228
FDP26,OUT049,1460.983156
DRG27,OUT035,561.9154134
FDQ33,OUT046,2172.260581
FDH20,OUT010,185.5788103
FDV14,OUT046,1237.720203
DRD01,OUT046,765.8207213
NCI17,OUT049,1402.909083
FDF39,OUT010,523.4570349
FDX37,OUT046,1451.597082
NCX17,OUT035,3464.325501
FDN03,OUT013,3459.833083
NCS41,OUT010,435.5075708
FDH34,OUT045,2648.206335
NCX53,OUT018,1954.446482
FDY31,OUT046,2160.401153
FDD20,OUT017,1768.721421
FDE51,OUT045,683.5955404
FDV27,OUT046,1211.08416
FDF16,OUT035,2162.182458
FDZ02,OUT049,1402.909083
NCK05,OUT045,949.9335761
FDM12,OUT027,4629.213689
NCA05,OUT018,2172.260581
FDX33,OUT045,2282.381641
FDM25,OUT049,2578.238132
FDE41,OUT018,1205.669582
FDW14,OUT045,1226.08885
NCD30,OUT046,1399.286607
FDB23,OUT010,466.7912316
FDF45,OUT046,772.7662874
FDW20,OUT017,1767.070156
FDF47,OUT045,3439.829874
NCR05,OUT019,479.9936464
DRB01,OUT046,2649.515911
FDE36,OUT013,2480.680793
FDU56,OUT049,2648.206335
FDB23,OUT049,3438.024015
FDN48,OUT049,1242.420212
FDS43,OUT013,2649.515911
NCN05,OUT013,2648.206335
NCL53,OUT049,2578.238132
FDL56,OUT046,1209.771042
FDH17,OUT018,1398.551273
FDP37,OUT046,1770.124137
FDG09,OUT019,446.7518612
FDA55,OUT045,3442.60939
FDX31,OUT049,3459.71121
FDJ41,OUT045,3470.557441
DRC24,OUT045,2198.486795
FDQ21,OUT035,1755.416324
NCT54,OUT045,1374.181955
FDH08,OUT049,3464.325501
FDY38,OUT018,3457.177591
DRM11,OUT010,559.6221581
FDG32,OUT049,3417.643849
NCH18,OUT046,3461.959315
FDI20,OUT035,3295.069565
FDA33,OUT018,2160.401153
FDN45,OUT013,3438.864055
FDT45,OUT010,135.882211
FDR32,OUT035,3464.325501
FDA48,OUT017,3411.989613
FDN23,OUT017,2160.401153
NCR18,OUT035,573.6798056
FDD45,OUT046,1395.945747
FDI22,OUT018,3257.373093
FDT09,OUT013,1879.444076
DRC24,OUT027,3362.911297
FDT39,OUT046,2163.81872
FDX28,OUT045,1421.670493
FDA50,OUT018,1398.551273
FDT33,OUT027,4205.826324
FDQ60,OUT049,1751.316824
NCM19,OUT018,1621.929257
FDF40,OUT046,3464.325501
NCI30,OUT035,3461.959315
FDK34,OUT049,3462.6249
FDA38,OUT027,5602.629119
FDT02,OUT045,549.2511363
FDC11,OUT017,1211.403671
FDD08,OUT046,557.8623577
NCS29,OUT046,3470.557441
DRI03,OUT010,407.4593122
FDK48,OUT035,1055.757091
FDM52,OUT049,2167.136999
FDP49,OUT035,767.0243259
DRA24,OUT046,2480.680793
NCJ43,OUT049,2578.238132
FDE11,OUT045,2648.206335
FDP01,OUT049,2180.419197
FDQ59,OUT018,1197.497672
FDA43,OUT019,446.0959671
FDL14,OUT017,2180.419197
FDV50,OUT010,243.2651261
FDT01,OUT027,5458.35322
NCC42,OUT035,1904.199474
FDO28,OUT046,1683.774641
FDD32,OUT019,173.6712646
FDV45,OUT035,2648.206335
NCW17,OUT019,268.4623821
NCJ17,OUT027,2057.860865
NCF18,OUT049,2655.285915
FDP01,OUT045,2177.237321
FDH24,OUT045,2240.492138
FDI38,OUT027,5443.688166
FDX03,OUT035,590.3463856
FDY28,OUT046,3295.069565
FDN34,OUT018,2578.238132
FDJ02,OUT045,2162.182458
FDW40,OUT019,261.9046259
FDX03,OUT017,574.9473066
FDE17,OUT027,3353.541815
FDT58,OUT046,2532.166067
FDI38,OUT013,3277.109612
FDW22,OUT035,3440.919446
FDS15,OUT027,2526.684489
NCX06,OUT013,2639.181861
DRK47,OUT035,3464.325501
FDC23,OUT027,4325.989947
FDM56,OUT010,228.8384084
FDP21,OUT046,2654.601247
FDP58,OUT046,3347.219135
FDA27,OUT019,533.0248351
FDK41,OUT019,191.8372438
NCH42,OUT046,3461.959315
FDG29,OUT045,572.3189254
FDW15,OUT018,2172.260581
FDD28,OUT018,766.6869603
FDQ37,OUT049,2657.383379
FDC23,OUT035,2582.074565
FDV13,OUT035,1237.251098
FDK33,OUT046,3289.065262
FDO33,OUT013,1662.509238
FDN21,OUT017,2420.81233
NCW06,OUT027,5215.10406
FDI38,OUT035,3279.068351
FDC21,OUT027,2442.419851
NCS05,OUT046,1879.444076
NCN53,OUT049,549.2511363
FDV40,OUT010,146.6888364
FDG60,OUT017,3464.325501
NCY30,OUT027,4530.67533
FDM40,OUT045,1937.279527
NCO30,OUT046,2648.206335
FDK10,OUT046,2625.739307
FDM36,OUT045,2578.238132
FDN10,OUT013,1682.21202
FDM46,OUT018,1286.859359
FDX50,OUT049,1615.693641
FDP33,OUT045,3464.816536
FDO12,OUT045,2657.383379
FDC28,OUT013,1562.388229
FDO31,OUT045,1186.286265
FDX45,OUT035,2180.419197
FDV21,OUT049,1767.070156
FDH04,OUT049,1244.993019
NCG54,OUT013,2538.075162
FDO13,OUT046,2456.658864
FDA09,OUT027,4342.424512
FDC38,OUT017,1879.444076
NCO42,OUT046,2007.985451
FDL45,OUT049,1761.602244
NCK31,OUT013,740.9028798
FDM39,OUT017,2590.262454
FDC22,OUT010,440.9660709
FDF46,OUT046,1666.292316
FDQ37,OUT045,2657.383379
FDH41,OUT010,457.0732416
FDQ04,OUT046,560.611081
NCQ02,OUT027,4632.298747
FDJ57,OUT027,4626.962107
NCE07,OUT049,1935.7675
FDE56,OUT013,771.9923551
FDI20,OUT049,3291.988247
FDK36,OUT018,665.710115
FDP08,OUT027,5229.464839
FDF44,OUT017,1849.127461
NCU53,OUT017,2530.936097
FDF47,OUT035,3442.60939
FDS55,OUT010,313.0367995
FDZ52,OUT010,213.597605
FDL04,OUT018,1456.0397
NCM26,OUT035,2174.132033
FDX43,OUT049,2535.260907
FDP52,OUT049,3464.325501
DRK49,OUT045,561.9154134
FDE38,OUT013,2483.969369
DRF13,OUT035,2160.401153
FDK41,OUT010,164.2743261
FDJ04,OUT027,3023.272322
FDZ44,OUT018,1682.21202
FDS11,OUT013,3448.257757
FDA55,OUT049,3442.60939
NCW53,OUT046,2657.383379
FDB49,OUT027,2442.436253
FDD23,OUT017,2649.515911
NCV42,OUT045,1552.865058
NCZ29,OUT018,1787.372851
FDQ26,OUT013,765.4008453
FDV08,OUT017,559.9267429
FDC53,OUT049,1417.231188
FDV58,OUT010,464.8275851
NCP02,OUT019,152.9043709
DRI37,OUT045,767.0243259
FDQ12,OUT049,3464.325501
FDE33,OUT046,1175.957162
FDX27,OUT045,1397.525081
FDM22,OUT017,735.0491127
NCH30,OUT019,242.3512357
FDC04,OUT017,3464.325501
FDO38,OUT046,1177.086379
FDV52,OUT027,2903.036422
FDB32,OUT013,1395.046512
FDV43,OUT018,659.3511963
FDI24,OUT018,2582.074565
FDR40,OUT017,1198.331838
FDW02,OUT049,1761.50494
FDE44,OUT049,686.2273397
FDL38,OUT046,1239.932813
NCT54,OUT010,185.256568
DRJ39,OUT010,481.8244315
FDW55,OUT049,3466.518214
DRF13,OUT019,285.8417354
NCW17,OUT049,1827.210422
FDP13,OUT035,560.611081
FDS08,OUT018,2578.238132
NCP17,OUT035,889.7468808
NCO53,OUT035,2639.181861
FDH19,OUT045,2578.238132
FDJ04,OUT017,1706.676736
FDG10,OUT049,767.0243259
FDA40,OUT010,162.2582915
FDI53,OUT045,2420.81233
FDU09,OUT010,144.3996484
FDK60,OUT045,1418.826909
FDR43,OUT017,542.101195
FDW22,OUT017,3382.435056
DRP47,OUT010,551.7534066
DRG48,OUT010,380.2263767
FDA14,OUT035,2160.401153
FDU49,OUT013,1214.142067
FDK28,OUT045,3470.557441
FDT19,OUT046,2578.238132
NCQ42,OUT045,1767.070156
FDD03,OUT045,3464.325501
NCM53,OUT013,1465.870076
NCX53,OUT045,1935.7675
FDV14,OUT027,2139.238937
NCZ54,OUT017,2357.782882
FDB39,OUT013,765.4008453
DRC24,OUT046,2177.237321
FDY36,OUT013,1103.331036
FDN01,OUT035,2580.446865
DRH25,OUT046,757.4360461
FDV08,OUT046,576.8775532
NCP53,OUT049,3464.325501
FDU52,OUT010,323.8885682
NCI42,OUT045,3167.162321
FDZ14,OUT035,1746.351366
FDF11,OUT046,3464.325501
FDQ13,OUT018,1205.17989
FDO32,OUT010,93.708926
DRJ37,OUT018,2177.237321
FDY43,OUT046,2536.859244
NCT41,OUT017,2177.237321
NCV17,OUT045,1879.444076
FDM04,OUT027,1533.271972
DRB48,OUT018,501.398745
FDM24,OUT013,2176.127463
FDT37,OUT049,3466.518214
NCO05,OUT010,176.5509055
FDL13,OUT046,3464.325501
FDL15,OUT017,2176.127463
FDB11,OUT018,3435.506274
FDL14,OUT019,313.77943
FDY10,OUT019,244.6656125
FDJ40,OUT049,1565.03333
NCW18,OUT046,3461.959315
NCY06,OUT013,1800.346149
DRE13,OUT018,1207.766448
FDA26,OUT045,3321.562936
NCE19,OUT010,126.3445357
FDE33,OUT035,1177.086379
DRL59,OUT027,1533.271972
FDY07,OUT046,683.5955404
FDF57,OUT018,2578.238132
FDM58,OUT035,1550.556223
FDP26,OUT027,2454.273072
FDY32,OUT046,2480.680793
FDD51,OUT010,77.85677389
FDU22,OUT018,1692.624021
FDZ49,OUT018,3410.592229
NCI42,OUT017,3276.828661
FDT04,OUT027,872.2448887
NCU41,OUT045,2655.285915
FDS56,OUT045,3470.557441
NCN42,OUT017,2160.401153
FDK34,OUT046,3462.6249
FDB03,OUT017,3464.325501
DRJ25,OUT035,692.1919524
FDT25,OUT027,3158.828335
FDN20,OUT013,2538.075162
FDP09,OUT013,3291.484697
FDM20,OUT019,473.2368265
NCG55,OUT046,1663.737381
NCP14,OUT045,1460.983156
NCH06,OUT046,3461.959315
FDV52,OUT013,1682.21202
NCL07,OUT035,560.611081
DRJ11,OUT027,5136.491538
DRO59,OUT013,1110.018935
FDW15,OUT010,296.9641521
NCQ30,OUT035,1755.416324
NCN54,OUT019,173.0055068
FDY01,OUT027,2917.045985
FDX39,OUT035,3295.069565
FDH53,OUT027,1988.228471
FDA57,OUT035,564.9238672
NCC07,OUT010,205.5957846
FDU28,OUT013,2649.515911
FDK36,OUT010,86.72730702
FDR36,OUT018,526.4339549
NCQ17,OUT035,2180.419197
FDS28,OUT019,162.7229849
FDE08,OUT045,2162.182458
FDU22,OUT046,1734.134823
FDG41,OUT045,1504.747652
FDO31,OUT010,142.8978466
FDM21,OUT019,529.5693686
FDU40,OUT017,2657.383379
FDV36,OUT018,1767.070156
FDT10,OUT027,1614.03101
FDX38,OUT045,687.1625001
NCU30,OUT027,3975.199096
NCV06,OUT049,2657.383379
FDT16,OUT035,3470.557441
NCP41,OUT027,2317.978118
FDZ56,OUT017,2538.075162
FDC22,OUT035,2657.383379
FDU10,OUT035,555.0939641
FDS46,OUT045,1682.21202
FDO08,OUT049,2500.475824
NCV42,OUT018,1509.066514
FDP33,OUT035,3464.816536
FDJ12,OUT046,3161.308573
FDH04,OUT045,1243.437387
NCU54,OUT013,3290.852
FDO36,OUT010,352.5416729
FDT37,OUT027,5603.216951
FDD14,OUT010,497.2841616
FDA16,OUT013,3393.083672
NCS42,OUT019,192.3812386
FDP10,OUT019,230.8266234
FDQ28,OUT049,2176.127463
FDK57,OUT010,243.9267301
FDK02,OUT013,1682.21202
FDW47,OUT018,1755.416324
NCC42,OUT018,1894.074778
FDQ37,OUT018,2657.383379
FDL40,OUT046,1399.286607
DRE13,OUT010,152.4964615
FDQ34,OUT027,2523.691758
NCB54,OUT046,1787.372851
FDS48,OUT049,2163.81872
FDO15,OUT045,1046.265678
NCT30,OUT013,680.3348685
FDU49,OUT027,2149.648564
FDE21,OUT046,1665.175078
FDS49,OUT019,191.9362745
FDT38,OUT027,2147.079708
FDZ01,OUT045,1460.983156
FDC41,OUT035,1123.759145
DRG13,OUT010,312.7970196
NCZ42,OUT018,3450.214656
NCM07,OUT045,1205.007482
NCV17,OUT018,1849.127461
DRK39,OUT035,1200.645498
FDS37,OUT018,1665.175078
FDV12,OUT019,209.1152965
NCG19,OUT018,3454.816285
FDS51,OUT013,888.1992934
NCO14,OUT046,573.6798056
FDC38,OUT046,1882.311783
FDN15,OUT046,1925.623261
NCH42,OUT013,3459.891361
FDQ22,OUT046,549.8708183
FDC05,OUT013,2657.383379
FDZ31,OUT013,2657.383379
DRJ23,OUT049,2655.285915
FDC52,OUT035,2172.260581
DRD12,OUT010,153.945485
FDV55,OUT017,2160.401153
FDD32,OUT046,1189.430746
FDR01,OUT049,2891.67585
FDY08,OUT019,269.6458582
FDQ45,OUT045,2648.206335
DRN11,OUT027,3361.511653
NCS05,OUT018,1886.749719
FDY32,OUT035,2458.644933
NCD31,OUT045,2480.680793
NCE06,OUT049,2392.890906
NCP14,OUT046,1460.983156
NCF18,OUT019,451.7300779
FDF14,OUT018,2172.260581
FDB22,OUT017,2180.419197
NCH54,OUT049,2282.381641
FDU27,OUT035,694.5781842
FDS58,OUT027,3579.861171
NCU29,OUT035,2160.401153
FDJ57,OUT013,2648.206335
FDL56,OUT049,1209.771042
FDH60,OUT035,2657.383379
FDN24,OUT018,756.8108076
FDD02,OUT017,1744.589596
FDP15,OUT017,3470.557441
FDB28,OUT027,5431.268134
DRC49,OUT045,2160.401153
NCG30,OUT018,1761.602244
FDJ14,OUT049,1180.438584
FDL52,OUT045,549.2511363
NCG19,OUT027,5608.024669
NCN41,OUT035,1761.602244
FDW22,OUT013,3438.864055
FDI02,OUT013,1623.030218
FDV51,OUT045,2480.680793
FDV48,OUT046,1180.918231
NCL17,OUT019,270.6535731
FDP46,OUT045,1239.932813
FDU10,OUT045,547.8224838
FDT37,OUT010,524.2983985
FDI27,OUT035,687.1625001
FDN51,OUT046,3470.557441
FDW07,OUT035,1207.154508
FDN45,OUT049,3440.919446
DRN37,OUT027,4125.548689
DRF48,OUT049,2649.515911
FDP38,OUT019,106.2382697
NCX18,OUT027,5235.110141
FDK45,OUT018,1665.175078
FDZ37,OUT049,1211.08416
FDS50,OUT018,3435.506274
NCR54,OUT018,2657.383379
NCS17,OUT035,1397.58513
FDV31,OUT046,2582.074565
DRE27,OUT017,1402.339348
FDN60,OUT013,2286.973673
FDK26,OUT013,2648.206335
FDX37,OUT018,1439.462246
FDW31,OUT046,2668.318529
FDX26,OUT018,2648.206335
DRL49,OUT019,273.2370405
FDU49,OUT017,1205.212959
FDY58,OUT046,3462.6249
FDN03,OUT045,3461.901003
NCV06,OUT010,448.6789539
FDH53,OUT045,1194.202055
FDG31,OUT018,965.455744
NCC06,OUT045,1800.346149
FDS13,OUT049,3470.557441
FDP16,OUT035,3464.325501
FDA35,OUT013,1755.416324
DRP47,OUT018,3459.365781
FDY28,OUT010,448.520859
FDY20,OUT035,1242.326803
NCH30,OUT017,1615.693641
NCR29,OUT019,153.6697235
NCP05,OUT013,2170.456866
NCF30,OUT019,246.8433961
FDA08,OUT035,2488.984153
FDN51,OUT027,5617.203146
FDH12,OUT046,1462.176012
FDY39,OUT017,2639.181861
NCO53,OUT045,2648.206335
FDB40,OUT046,2160.401153
FDH02,OUT049,1241.278643
FDY11,OUT027,1785.701781
FDQ09,OUT019,244.6656125
FDP16,OUT013,3462.256134
NCF55,OUT018,491.1759183
FDY09,OUT027,4316.539904
FDY39,OUT045,2639.181861
NCU53,OUT049,2476.858868
NCT41,OUT049,2172.260581
FDJ45,OUT046,547.8224838
FDR28,OUT013,2464.034665
FDN08,OUT013,1683.774641
FDJ07,OUT049,1665.175078
FDZ09,OUT027,4067.818164
FDQ14,OUT017,2172.260581
FDY12,OUT027,1300.994021
FDK57,OUT046,1755.416324
FDD20,OUT049,1759.997359
FDS36,OUT018,1603.908176
FDI40,OUT049,1460.983156
FDJ40,OUT045,1561.328549
FDE08,OUT013,2160.401153
DRK01,OUT013,1402.1259
FDC58,OUT049,574.5833543
FDE50,OUT046,2652.824026
FDX48,OUT035,2174.132033
DRM35,OUT018,2582.074565
FDG41,OUT013,1475.652914
FDB52,OUT046,3470.557441
FDV19,OUT045,2280.751143
DRG48,OUT017,2160.401153
FDI26,OUT013,2594.63886
FDU11,OUT019,245.3496163
FDF59,OUT019,248.5170928
FDR07,OUT049,1398.402636
NCE06,OUT017,2420.81233
FDE10,OUT046,1879.444076
NCO55,OUT046,1488.33676
FDZ13,OUT013,714.1031477
FDT50,OUT017,1405.07855
FDH12,OUT010,211.2314122
FDD21,OUT045,1677.23815
NCM05,OUT013,3468.484352
FDK04,OUT013,770.2293506
FDN33,OUT017,1404.196809
NCM18,OUT010,156.7930412
DRC25,OUT049,1209.984128
FDT47,OUT017,1406.811129
FDD45,OUT027,2474.121751
NCD07,OUT018,1663.737381
NCY54,OUT010,342.4441494
FDL12,OUT049,774.4992356
FDL02,OUT017,1458.993107
FDC60,OUT035,1251.118636
FDR37,OUT017,2625.739307
FDY16,OUT017,2648.206335
FDU26,OUT045,1744.589596
FDN24,OUT013,755.8328336
FDH44,OUT013,2163.81872
FDE23,OUT010,81.08681273
FDW60,OUT017,2578.238132
FDQ55,OUT049,1677.23815
FDV32,OUT027,1647.745942
FDV03,OUT010,298.6436274
FDY14,OUT010,534.8965175
NCL55,OUT027,5622.508976
DRF25,OUT017,554.4163488
FDX03,OUT046,589.2664345
FDF40,OUT045,3464.325501
FDX24,OUT010,175.2771198
FDA25,OUT049,1459.99221
FDH21,OUT018,2280.751143
FDB47,OUT010,450.2040068
FDT34,OUT019,240.8010684
FDS39,OUT010,304.1974086
NCU05,OUT046,1179.306154
FDE02,OUT049,1292.465812
FDL25,OUT035,1231.547875
FDC50,OUT049,1394.432358
FDZ32,OUT049,1462.176012
FDV14,OUT045,1206.103249
FDR07,OUT045,1398.402636
FDB26,OUT049,756.5392846
NCR50,OUT045,2174.132033
FDP01,OUT018,2178.935987
FDH57,OUT045,1844.330356
FDM60,OUT027,874.2483496
FDA45,OUT017,2578.238132
FDU55,OUT017,3470.557441
FDH40,OUT035,1200.157845
FDG40,OUT019,59.25033258
FDT12,OUT049,3442.60939
DRL59,OUT045,758.3623778
FDT47,OUT018,1421.434061
FDI60,OUT017,954.0588548
DRF51,OUT027,870.2825309
NCK31,OUT049,714.7848949
FDB08,OUT045,2295.684054
FDM44,OUT035,1459.996751
FDD46,OUT018,2174.132033
FDR27,OUT019,254.5168987
FDV56,OUT010,236.2400622
FDM02,OUT049,1208.645197
FDU45,OUT018,1662.509238
FDZ10,OUT017,1767.070156
NCK31,OUT010,96.73401148
FDR27,OUT035,1883.934497
FDF33,OUT013,1464.799114
FDJ36,OUT046,1459.99221
FDP33,OUT049,3464.816536
FDG17,OUT046,3464.325501
FDG47,OUT027,5466.871631
NCW29,OUT046,1787.372851
DRH59,OUT017,1046.960995
FDR32,OUT017,3464.325501
FDP48,OUT035,2637.613923
FDG17,OUT035,3464.325501
DRJ59,OUT017,559.9267429
FDY48,OUT027,2454.103225
FDB02,OUT046,2578.238132
FDN10,OUT019,245.2637411
NCD55,OUT035,569.6871379
FDX34,OUT013,1755.416324
FDZ38,OUT045,2578.238132
DRF37,OUT049,3470.557441
DRL47,OUT019,245.9040487
FDL27,OUT035,951.3936476
NCP53,OUT035,3464.325501
FDT03,OUT019,439.4924696
FDJ28,OUT035,2657.383379
FDF40,OUT018,3457.177591
FDA32,OUT035,3321.562936
NCP02,OUT017,767.0243259
FDZ31,OUT045,2657.383379
NCQ29,OUT013,3468.484352
FDP57,OUT010,197.8339991
FDL32,OUT027,2960.627572
DRB01,OUT035,2657.383379
FDJ40,OUT046,1503.727042
FDO24,OUT018,2282.381641
FDO11,OUT018,3457.177591
FDA56,OUT035,1744.589596
FDF02,OUT045,1461.184257
FDA10,OUT013,1755.416324
NCI55,OUT017,1755.416324
FDZ40,OUT010,148.0798172
FDV08,OUT049,564.9238672
FDN48,OUT013,1239.743426
FDU57,OUT017,2172.260581
DRF49,OUT013,1663.737381
FDS02,OUT035,2657.383379
FDS43,OUT046,2649.515911
FDT16,OUT013,3468.484352
FDX19,OUT027,5632.266509
FDK15,OUT046,1419.789934
DRA12,OUT049,1937.279527
FDY35,OUT017,682.1251716
NCU42,OUT013,2538.075162
FDD26,OUT013,2648.206335
FDR11,OUT018,2311.72431
NCP53,OUT045,3464.325501
FDP34,OUT045,2240.492138
NCV41,OUT019,251.2120625
FDN20,OUT018,2526.086755
FDZ16,OUT018,2657.383379
FDZ28,OUT049,1773.948394
NCL55,OUT013,3464.447537
NCJ17,OUT046,1206.95793
FDT37,OUT046,3470.557441
FDV51,OUT049,2532.166067
FDZ28,OUT035,1787.372851
FDN27,OUT013,1682.21202
FDS14,OUT019,303.3636313
FDZ58,OUT045,1755.416324
FDD46,OUT046,2195.042665
FDJ03,OUT035,687.1625001
FDU03,OUT010,341.4761945
FDA33,OUT027,3368.024695
NCW53,OUT035,2655.285915
NCC55,OUT017,547.7179108
FDP52,OUT019,490.0520454
FDE39,OUT049,1753.942575
FDB44,OUT035,3295.069565
FDG59,OUT013,548.1090556
FDI05,OUT013,1103.779379
FDF59,OUT045,1787.372851
FDM39,OUT019,331.6989948
FDB14,OUT013,1236.916842
NCS05,OUT019,308.8687305
DRJ35,OUT045,803.0830752
FDO31,OUT019,174.9593756
FDA31,OUT046,2578.238132
FDX40,OUT049,555.0939641
FDW56,OUT045,2657.383379
FDH09,OUT018,703.6950856
FDA52,OUT019,328.2751024
FDF20,OUT019,441.543671
FDE40,OUT046,774.4992356
NCU17,OUT046,1444.615191
NCP14,OUT035,1462.176012
FDN25,OUT027,1612.174688
FDU39,OUT049,771.0015178
NCM05,OUT017,3470.557441
FDU07,OUT017,2167.136999
FDF28,OUT049,1768.721421
FDR57,OUT049,2280.751143
FDJ33,OUT013,1759.997359
DRH23,OUT035,767.0243259
FDQ52,OUT046,3466.518214
DRK13,OUT035,2668.318529
FDP09,OUT046,3293.452025
FDR08,OUT027,2523.321335
FDV50,OUT045,1755.416324
FDT13,OUT049,2654.601247
FDJ27,OUT027,2514.061528
FDH21,OUT046,2249.661561
FDW14,OUT027,2291.87037
FDL52,OUT049,555.6986214
FDW28,OUT017,2668.318529
FDL40,OUT049,1400.165267
FDE24,OUT046,1954.446482
FDX35,OUT049,3464.325501
FDP46,OUT017,1224.759476
FDX56,OUT045,3110.185835
FDQ45,OUT049,2648.206335
FDK50,OUT027,3657.683055
FDY26,OUT045,3295.069565
FDQ09,OUT017,1663.737381
FDN39,OUT049,2538.075162
FDP13,OUT017,559.9267429
FDR51,OUT013,2170.456866
FDZ49,OUT010,450.5476467
FDL28,OUT018,3457.177591
FDZ10,OUT035,1767.070156
FDK38,OUT013,2160.401153
DRL49,OUT027,3335.252492
FDR15,OUT013,2177.237321
FDQ24,OUT035,3466.518214
FDD56,OUT013,2580.446865
NCR42,OUT046,543.4965799
FDH52,OUT045,951.3936476
FDH57,OUT019,249.165776
FDR15,OUT010,328.156888
FDJ34,OUT035,1767.070156
FDW37,OUT035,1252.580924
FDQ23,OUT018,1458.378692
FDP34,OUT013,2280.751143
FDE04,OUT027,4364.848976
FDC48,OUT045,1183.087654
FDA47,OUT019,318.8611851
FDI35,OUT018,2593.290035
NCV05,OUT013,2202.225427
FDR28,OUT045,2420.81233
FDH31,OUT017,1419.789934
FDP59,OUT019,225.7159102
FDS19,OUT018,1174.187044
FDM60,OUT045,561.2352263
FDJ44,OUT018,2578.238132
DRH51,OUT017,1207.154508
DRC25,OUT017,1209.057035
DRE25,OUT013,1284.303635
NCX05,OUT049,1665.175078
FDR11,OUT017,2280.751143
DRP47,OUT045,3466.518214
DRC49,OUT019,274.0447784
FDQ47,OUT027,866.8877778
FDL20,OUT013,1606.158833
FDM34,OUT035,1849.127461
NCN55,OUT013,3462.256134
FDD41,OUT035,1462.32415
FDE52,OUT049,1242.326803
NCT18,OUT019,330.4480811
FDJ32,OUT018,768.441867
FDE16,OUT046,3291.988247
FDZ09,OUT045,2458.644933
DRZ11,OUT046,1761.602244
FDK41,OUT049,1209.771042
